ABQ-S	MOB-C	MTB-F	56.5705	50.6753	180.039	228.367	250.969	365.138	100.747	126.751	359.263
ABQ-S	MOB-C	PAS-C	64.3876	46.5772	181.059	258.382	251.941	381.761	125.171	134.152	363.458
ABQ-S	MOB-C	REN-C	165.185	48.6836	42.57	470.917	224.006	450.909	477.218	347.524	335.921
ABQ-S	MOB-C	REN-HC	161.221	50.2128	41.0397	436.256	225.259	447.809	445.804	346.849	337.989
ABQ-S	MOB-C	REN-HS	57.9198	176.693	55.3619	121.501	249.58	243.601	243.86	253.242	361.958
ABQ-S	MOB-C	REN-S	51.2717	179.954	57.7135	133.327	250.788	234.414	253.672	245.971	362.805
ABQ-S	MOB-C	RGG-C	56.141	48.2044	208.776	244.336	251.33	371.13	84.4729	96.7573	364.235
ABQ-S	MOB-C	RGG-S	35.288	322.843	35.0953	53.9891	250.385	70.6388	343.709	250.37	360.499
ABQ-S	MOB-C	SLV-F	62.4975	45.4542	185.588	327.765	251.844	378.848	189.499	128.017	362.541
ABQ-S	MOB-C	SLV-M	87.985	49.2826	110.799	399.716	246.892	387.841	339.172	224.308	348.617
ABQ-S	MOB-C	SLV-O	174.48	10.8919	11.2315	868.402	74.6908	270.511	868.062	239.092	106.11
ABQ-S	MOB-C	SNM-C	58.8644	42.9231	190.578	286.339	249.066	375.323	139.17	118.158	359.402
ABQ-S	MOB-C	SNM-M	90.8893	48.4747	106.512	421.751	248.552	393.421	363.145	233.027	350.805
ABQ-S	MOB-C	SNM-S	34.1777	312.944	36.4737	86.0663	251.92	77.5736	360.967	250.805	359.263
ABQ-S	MOB-C	TES-C	54.8454	53.1242	203.474	266.2	249.774	361.964	113.857	99.8682	361.319
ABQ-S	MOB-C	TES-M	89.925	46.9771	110.75	423.337	247.705	394.246	359.967	227.498	350.583
ABQ-S	MOB-C	TES-S	33.8613	325.428	32.166	50.0579	251.517	65.4747	341.181	252.754	358.36
ABQ-S	MOB-C	TRE-F	61.7312	45.8573	184.825	300.496	247.767	379.29	162.257	123.201	363.458
ABQ-S	MOB-C	TRQ-F	66.4367	43.877	182.185	300.331	252.302	385.524	159.155	136.228	363.263
ABQ-S	MOB-G	MOB-S	52.3913	190.026	53.4399	97.2835	235.739	178.474	229.071	234.385	318.448
ABQ-S	MOB-G	MTB-F	105.814	61.0692	83.8586	223.027	235.128	361.353	199.779	258.091	316.372
ABQ-S	MOB-G	PAS-C	122.601	64.4272	65.3901	252.604	236.711	378.31	253.96	295.957	319.483
ABQ-S	MOB-G	REN-C	200.618	46.9941	42.6071	465.243	208.151	445.249	469.332	368.294	292.73
ABQ-S	MOB-G	REN-HC	196.25	49.1969	40.3406	429.473	208.987	442.419	439.406	366.48	296.019
ABQ-S	MOB-G	REN-HS	57.7276	133.262	75.6419	120.55	234.184	243.233	179.858	217.637	318.15
ABQ-S	MOB-G	REN-S	53.5594	139.191	74.0151	129.299	232.663	232.476	194.191	214.256	317.386
ABQ-S	MOB-G	RGG-C	113.834	66.0125	75.1352	238.024	236.045	367.214	229.748	276.389	320.178
ABQ-S	MOB-G	RGG-S	40.695	284.463	33.7106	51.3641	235.948	70.7915	303.686	242.661	316.775
ABQ-S	MOB-G	SLV-F	120.379	63.6943	62.442	320.89	235.711	375.077	324.58	296.176	319.011
ABQ-S	MOB-G	SLV-M	126.709	52.4625	59.5157	388.424	230.816	382.862	380.816	298.731	307.893
ABQ-S	MOB-G	SLV-O	187.845	9.79757	10.3741	859.555	68.0488	271.24	858.923	245.436	92.8453
ABQ-S	MOB-G	SNM-C	113.872	58.2547	63.8426	277.172	234.302	371.698	271.452	286.532	315.705
ABQ-S	MOB-G	SNM-M	132.581	52.9694	59.1685	408.765	229.6	388.844	402.094	304.797	308.608
ABQ-S	MOB-G	SNM-S	38.5521	271.656	32.6745	83.9413	235.406	78.157	321.916	242.422	314.289
ABQ-S	MOB-G	TES-C	110.781	70.1269	72.187	258.978	237.281	357.776	255.438	277.042	318.094
ABQ-S	MOB-G	TES-M	129.249	52.0481	59.9833	406.844	230.788	389.67	398.228	301.22	311.553
ABQ-S	MOB-G	TES-S	38.6291	287.172	31.6351	48.6551	234.073	64.9747	302.706	240.469	314.469
ABQ-S	MOB-G	TRE-F	120.174	63.8118	64.4414	296.982	232.996	375.519	296.679	290.187	319.108
ABQ-S	MOB-G	TRQ-F	124.288	62.7328	61.2096	294.644	235.691	380.899	295.583	300.241	319.316
ABQ-S	MOB-S	MTB-F	225.814	41.0256	47.5742	229.138	99.9572	367.36	223.284	273.621	180.009
ABQ-S	MOB-S	PAS-C	246.565	45.7084	40.4445	260.027	99.4016	384.094	265.389	301.772	180.036
ABQ-S	MOB-S	REN-C	316.346	30.2007	25.3279	469.389	88.2649	453.159	473.686	377.394	165.458
ABQ-S	MOB-S	REN-HC	314.258	31.5158	25.0974	435.833	89.4207	449.476	441.647	376.47	164.894
ABQ-S	MOB-S	REN-HS	120.637	58.0926	80.412	119.446	99.0683	244.747	95.411	137.772	179.328
ABQ-S	MOB-S	REN-S	114.499	61.9412	79.8371	131.654	98.5197	235.108	111.924	131.467	179.627
ABQ-S	MOB-S	RGG-C	235.538	44.5962	44.6934	246.086	99.3183	372.964	246.475	285.572	180.397
ABQ-S	MOB-S	RGG-S	66.6725	173.334	52.702	53.0308	99.5405	71.2915	176.253	112.664	177.62
ABQ-S	MOB-S	SLV-F	245.547	44.7489	41.2489	328.869	99.7072	380.932	334.238	300.436	178.425
ABQ-S	MOB-S	SLV-M	246.945	35.5296	35.7588	399.272	99.5474	389.424	399.355	306.324	175.043
ABQ-S	MOB-S	SLV-O	220.847	10.6952	7.7934	867.708	30.3829	272.24	870.609	243.52	61.2682
ABQ-S	MOB-S	SNM-C	236.223	40.2145	38.3117	286.915	100.061	377.302	290.255	294.605	178.536
ABQ-S	MOB-S	SNM-M	252.139	33.7472	35.7472	421.626	98.096	395.004	418.946	310.154	173.772
ABQ-S	MOB-S	SNM-S	63.5178	159.696	53.9805	85.4551	98.6516	78.3236	191.247	109.078	175.009
ABQ-S	MOB-S	TES-C	229.597	48.3019	42.5102	266.075	99.4294	363.075	271.95	282.134	180.606
ABQ-S	MOB-S	TES-M	251.46	34.4521	35.4659	423.365	98.2349	395.829	422.094	310.243	175.578
ABQ-S	MOB-S	TES-S	61.6062	173.814	51.7997	49.9884	99.6863	65.3914	171.134	109.104	176.314
ABQ-S	MOB-S	TRE-F	245.287	46.1171	41.2004	302.933	99.2002	381.457	307.058	299.989	179.647
ABQ-S	MOB-S	TRQ-F	251.452	44.8873	40.179	302.637	99.4016	387.858	307.644	306.723	178.897
ABQ-S	MTB-F	PAS-C	65.8633	53.2537	161.395	261.097	229.02	381.435	157.768	133.738	368.311
ABQ-S	MTB-F	REN-C	160.044	49.5012	43.5608	471.132	206.327	447.749	477.121	325.144	338.644
ABQ-S	MTB-F	REN-HC	154.684	51.9401	43.7249	437.576	208.879	444.65	446.659	321.081	343.017
ABQ-S	MTB-F	REN-HS	54.8532	176.806	58.6563	122.724	228.006	245.087	240.353	224.731	366.603
ABQ-S	MTB-F	REN-S	47.0328	180.034	61.4955	133.223	229.228	234.865	250.595	214.599	367.575
ABQ-S	MTB-F	RGG-C	59.7145	57.8953	180.37	244.517	229.923	369.887	123.57	110.274	369.089
ABQ-S	MTB-F	RGG-S	33.2246	324.411	32.3374	53.4058	229.256	71.9929	348.82	229.755	365.353
ABQ-S	MTB-F	SLV-F	61.6806	49.977	167.91	331.675	229.006	377.772	214.79	122.367	366.811
ABQ-S	MTB-F	SLV-M	83.3103	51.9753	102.485	399.41	224.333	387.348	349.665	207.109	355.527
ABQ-S	MTB-F	SLV-O	174.952	12.4914	10.5857	866.458	76.0699	269.24	868.363	242.7	105.848
ABQ-S	MTB-F	SNM-C	58.2077	47.6825	165.22	286.61	227.992	375.142	166.023	120.306	364.367
ABQ-S	MTB-F	SNM-M	86.6729	52.0563	100.816	421.46	225.749	392.678	371.797	213.009	357.728
ABQ-S	MTB-F	SNM-S	32.6676	313.565	33.4289	86.4621	228.062	79.4139	364.195	228.176	362.992
ABQ-S	MTB-F	TES-C	56.8005	60.9745	173.408	265.387	229.728	359.998	152.78	114.461	365.228
ABQ-S	MTB-F	TES-M	86.4817	51.8596	103.48	422.858	227.402	393.003	371.119	211.966	357.603
ABQ-S	MTB-F	TES-S	30.5186	326.07	31.2051	48.787	229.694	66.4122	343.229	229.327	363.131
ABQ-S	MTB-F	TRE-F	62.3353	51.44	165.026	303.822	226.437	378.964	190.555	123.065	368.131
ABQ-S	MTB-F	TRQ-F	63.9528	46.7189	163.416	303.352	230.006	384.365	186.106	130.175	367.367
ABQ-S	PAS-C	REN-C	150.01	51.4217	43.8251	473.667	231.961	453.444	481.84	340.854	356.988
ABQ-S	PAS-C	REN-HC	146.416	54.072	41.5686	438.673	234.534	450.233	452.211	342.048	359.472
