ABQ-S	MAL-C	SLV-F	51.3789	44.8992	218.755	334.945	268.078	374.798	161.312	98.3825	368.673
ABQ-S	MAL-C	SLV-M	79.5889	52.6445	120.548	399.065	264.335	382.311	331.008	220.993	354.936
ABQ-S	MAL-C	SLV-O	174.341	9.62413	13.002	868.43	85.0341	266.896	865.302	246.442	102.471
ABQ-S	MAL-C	SNM-C	43.1635	37.0011	240.69	281.362	265.091	371.335	80.5481	63.2736	364.825
ABQ-S	MAL-C	SNM-M	83.4932	52.0866	116.699	419.766	265.244	388.037	354.327	229.712	357.075
ABQ-S	MAL-C	SNM-S	34.8956	325.322	33.9972	87.2303	269.953	70.0513	381.312	270.67	363.909
ABQ-S	MAL-C	TES-C	48.3516	57.0273	211.688	264.2	267.779	357.226	111.921	102.352	366.284
ABQ-S	MAL-C	TES-M	82.5405	51.2672	120.088	419.311	265.411	387.668	350.088	224.822	356.756
ABQ-S	MAL-C	TES-S	31.9967	336.467	32.2527	41.5349	269.675	61.4663	347.346	269.71	364.429
ABQ-S	MAL-C	TRE-F	50.7178	44.5186	213.916	296.913	265.418	374.49	128.46	99.6298	368.534
ABQ-S	MAL-C	TRQ-F	54.9149	42.8632	213.427	303.106	270.071	381.835	130.417	108.975	369.534
ABQ-S	MAL-M	MOB-C	49.5665	89.0012	108.84	244.669	429.885	344.678	223.407	370.64	383.988
ABQ-S	MAL-M	MOB-G	53.8256	129.388	59.49	234.17	417.079	304.537	302.589	411.568	380.815
ABQ-S	MAL-M	MOB-S	36.1044	251.28	35.7988	107.658	429.746	170.868	321.348	429.996	386.183
ABQ-S	MAL-M	MTB-F	53.2001	84.7813	102.377	231.215	428.357	353.115	217.051	378.736	383.474
ABQ-S	MAL-M	PAS-C	56.6905	75.5788	128.986	257.137	429.635	368.447	207.577	356.895	387.072
ABQ-S	MAL-M	REN-C	137.024	56.1092	41.9578	460.953	387.317	438.395	474.098	482.05	358.084
ABQ-S	MAL-M	REN-HC	132.978	58.32	44.3452	428.654	392.479	435.492	444.449	480.445	360.848
ABQ-S	MAL-M	REN-HS	46.7833	198.901	42.2322	119.706	430.496	234.496	279.173	435.242	385.085
ABQ-S	MAL-M	REN-S	41.9078	203.546	42.8566	140.231	430.038	225.322	300.539	429.367	386.738
ABQ-S	MAL-M	RGG-C	54.6362	83.9121	118.236	238.787	430.996	358.462	206.539	367.25	387.947
ABQ-S	MAL-M	RGG-S	31.4274	350.105	28.3874	48.7322	428.246	64.8387	368.922	431.835	384.078
